ball_event_id,innings_id,over_number,ball_number,striker_id,bowler_id,runs_off_bat,extras,is_legal_delivery,phase,current_run_rate,required_run_rate,pressure_index,expected_runs,expected_wicket_probability,shot_risk_score,batter_control_score,target_is_wicket,target_total_runs
266,3,1,6,36,9,0,1,False,powerplay,6.55,,0.031,1.359,0.006,0.393,0.494,0,1
267,3,1,6,36,9,0,0,True,powerplay,6.0,,0.031,1.359,0.026,0.393,0.436,0,0
268,3,2,1,31,14,0,0,True,powerplay,5.54,,0.034,1.521,0.035,0.608,0.471,0,0
269,3,2,2,31,14,0,0,True,powerplay,5.14,,0.037,1.52,0.035,0.61,0.435,0,0
270,3,2,3,31,14,0,0,True,powerplay,4.8,,0.04,1.519,0.035,0.611,0.477,0,0
271,3,2,4,31,14,1,0,True,powerplay,4.88,,0.043,1.518,0.035,0.612,0.464,0,1
272,3,2,5,36,14,1,0,True,powerplay,4.94,,0.045,1.353,0.027,0.399,0.464,0,1
273,3,2,6,31,14,0,0,True,powerplay,4.67,,0.048,1.516,0.035,0.614,0.503,0,0
274,3,3,1,36,8,0,0,True,powerplay,4.42,,0.051,1.407,0.022,0.402,0.512,0,0
275,3,3,2,36,8,1,0,True,powerplay,4.5,,0.054,1.406,0.022,0.403,0.6,0,1
276,3,3,3,31,8,0,0,True,powerplay,4.29,,0.057,1.569,0.03,0.619,0.55,0,0
277,3,3,4,31,8,2,0,True,powerplay,4.64,,0.059,1.568,0.03,0.619,0.445,0,2
278,3,3,5,31,8,2,0,True,powerplay,4.96,,0.062,1.567,0.03,0.621,0.466,0,2
279,3,3,6,31,8,1,0,True,powerplay,5.0,,0.065,1.566,0.031,0.622,0.546,0,1
280,3,4,1,31,10,0,0,True,powerplay,4.8,,0.068,1.574,0.03,0.623,0.582,0,0
281,3,4,2,31,10,0,0,True,powerplay,4.62,,0.071,1.573,0.03,0.625,0.498,0,0
282,3,4,3,31,10,1,0,True,powerplay,4.67,,0.074,1.571,0.03,0.626,0.523,0,1
283,3,4,4,36,10,1,0,True,powerplay,4.71,,0.077,1.406,0.022,0.413,0.476,0,1
284,3,4,5,31,10,0,0,True,powerplay,4.55,,0.079,1.569,0.03,0.628,0.547,0,0
285,3,4,6,31,10,1,0,True,powerplay,4.6,,0.082,1.568,0.03,0.63,0.584,0,1
286,3,5,1,31,12,1,0,True,powerplay,4.65,,0.085,1.795,0.009,0.631,0.668,0,1
287,3,5,2,36,12,0,0,True,powerplay,4.5,,0.088,1.63,0.006,0.418,0.667,0,0
288,3,5,3,36,12,0,0,True,powerplay,4.36,,0.091,1.629,0.006,0.42,0.711,0,0
289,3,5,4,36,12,1,0,True,powerplay,4.41,,0.094,1.627,0.006,0.421,0.646,0,1
290,3,5,5,31,12,4,0,True,powerplay,4.97,,0.096,1.791,0.009,0.786,0.573,0,4
291,3,5,6,31,12,1,0,True,powerplay,5.0,,0.099,1.789,0.009,0.637,0.541,0,1
292,3,6,1,31,7,0,0,True,middle,4.86,,0.102,1.455,0.041,0.639,0.49,0,0
293,3,6,2,31,7,0,0,True,middle,4.74,,0.105,1.454,0.041,0.64,0.482,0,0
294,3,6,3,31,7,0,0,True,middle,4.62,,0.108,1.452,0.042,0.641,0.534,0,0
295,3,6,4,31,7,0,0,True,middle,4.5,,0.111,1.451,0.042,0.643,0.483,0,0
296,3,6,5,31,7,6,0,True,middle,5.27,,0.113,1.45,0.042,0.794,0.534,0,6
297,3,6,6,31,7,1,0,True,middle,5.29,,0.116,1.449,0.042,0.645,0.485,0,1
298,3,7,1,31,9,0,0,True,middle,5.16,,0.119,1.486,0.038,0.646,0.41,0,0
299,3,7,2,31,9,1,0,True,middle,5.18,,0.122,1.484,0.039,0.648,0.457,0,1
300,3,7,3,36,9,3,0,True,middle,5.47,,0.125,1.319,0.031,0.435,0.518,0,3
301,3,7,4,31,9,0,1,False,middle,5.6,,0.128,1.482,0.006,0.65,0.457,0,1
302,3,7,4,31,9,0,0,True,middle,5.48,,0.128,1.482,0.039,0.65,0.53,0,0
303,3,7,5,31,9,1,0,True,middle,5.49,,0.13,1.481,0.039,0.651,0.443,0,1
304,3,7,6,36,9,1,0,True,middle,5.5,,0.133,1.316,0.031,0.438,0.444,0,1
305,3,8,1,36,14,0,0,True,middle,5.39,,0.136,1.315,0.031,0.44,0.44,0,0
306,3,8,2,36,14,1,0,True,middle,5.4,,0.139,1.313,0.031,0.441,0.502,0,1
307,3,8,3,31,14,0,0,True,middle,5.29,,0.142,1.476,0.039,0.657,0.494,0,0
308,3,8,4,31,14,0,0,True,middle,5.19,,0.145,1.475,0.04,0.658,0.501,0,0
309,3,8,5,31,14,1,0,True,middle,5.21,,0.147,1.474,0.04,0.659,0.538,0,1
310,3,8,6,36,14,1,0,True,middle,5.22,,0.15,1.309,0.032,0.446,0.524,0,1
311,3,9,1,36,8,0,0,True,middle,5.13,,0.153,1.365,0.026,0.447,0.525,0,0
312,3,9,2,36,8,0,1,True,middle,5.14,,0.156,1.363,0.027,0.449,0.583,0,1
313,3,9,3,31,8,0,0,True,middle,5.05,,0.159,1.526,0.035,0.664,0.494,0,0
314,3,9,4,31,8,4,0,True,middle,5.38,,0.162,1.525,0.035,0.816,0.514,0,4
315,3,9,5,31,8,0,0,True,middle,5.29,,0.164,1.524,0.035,0.667,0.492,0,0
316,3,9,6,31,8,4,0,True,middle,5.6,,0.167,1.523,0.035,0.818,0.51,0,4
317,3,10,1,36,10,4,0,True,middle,5.9,,0.17,1.367,0.026,0.605,0.562,0,4
318,3,10,2,36,10,1,0,True,middle,5.9,,0.173,1.366,0.026,0.456,0.517,0,1
319,3,10,3,31,10,2,0,True,middle,6.0,,0.176,1.528,0.035,0.672,0.499,0,2
320,3,10,4,31,10,0,1,False,middle,6.1,,0.179,1.527,0.006,0.673,0.58,0,1
321,3,10,4,31,10,0,0,True,middle,6.0,,0.179,1.527,0.035,0.673,0.538,0,0
322,3,10,5,31,10,3,0,True,middle,6.18,,0.181,1.526,0.035,0.674,0.491,0,3
323,3,10,6,36,10,1,0,True,middle,6.18,,0.184,1.361,0.027,0.461,0.47,0,1
324,3,11,1,36,12,0,0,True,middle,6.09,,0.187,1.588,0.006,0.463,0.621,0,0
325,3,11,2,36,12,0,1,True,middle,6.09,,0.19,1.587,0.006,0.464,0.637,0,1
326,3,11,3,31,12,0,1,False,middle,6.18,,0.193,1.75,0.006,0.68,0.642,0,1
327,3,11,3,31,12,1,0,True,middle,6.17,,0.193,1.75,0.014,0.68,0.671,0,1
328,3,11,4,36,12,6,0,True,middle,6.6,,0.196,1.585,0.006,0.617,0.566,0,6
329,3,11,5,36,12,1,0,True,middle,6.59,,0.198,1.584,0.006,0.468,0.588,0,1
330,3,11,6,31,12,0,1,False,middle,6.68,,0.201,1.747,0.006,0.683,0.574,0,1
331,3,11,6,31,12,0,0,True,middle,6.58,,0.201,1.747,0.014,0.683,0.686,0,0
332,3,12,1,36,7,0,0,True,middle,6.49,,0.204,1.248,0.038,0.47,0.454,0,0
333,3,12,2,36,7,2,0,True,middle,6.57,,0.207,1.247,0.038,0.472,0.437,0,2
334,3,12,3,36,7,3,0,True,middle,6.72,,0.21,1.245,0.038,0.473,0.475,0,3
335,3,12,4,31,7,1,0,True,middle,6.71,,0.213,1.408,0.046,0.689,0.415,0,1
336,3,12,5,36,7,1,0,True,middle,6.7,,0.215,1.243,0.038,0.475,0.563,0,1
337,3,12,6,31,7,6,0,True,middle,7.08,,0.218,1.406,0.047,0.841,0.461,0,6
338,3,13,1,36,9,3,0,True,middle,7.22,,0.221,1.279,0.035,0.478,0.558,0,3
339,3,13,2,31,9,0,0,True,middle,7.12,,0.224,1.442,0.043,0.694,0.548,0,0
340,3,13,3,31,9,0,0,True,middle,7.04,,0.227,1.44,0.043,0.695,0.54,1,0
341,3,13,4,41,9,0,0,True,middle,6.95,,0.256,1.285,0.043,0.558,0.474,0,0
342,3,13,5,41,9,4,0,True,middle,7.16,,0.258,1.284,0.043,0.709,0.495,0,4
343,3,13,6,41,9,1,0,True,middle,7.14,,0.261,1.283,0.044,0.56,0.466,0,1
344,3,14,1,41,14,4,0,True,middle,7.34,,0.264,1.282,0.044,0.712,0.498,0,4
345,3,14,2,41,14,0,0,True,middle,7.26,,0.267,1.281,0.044,0.563,0.441,0,0
346,3,14,3,41,14,1,0,True,middle,7.24,,0.27,1.279,0.044,0.564,0.484,0,1
347,3,14,4,36,14,1,0,True,middle,7.23,,0.273,1.257,0.037,0.501,0.521,0,1
348,3,14,5,41,14,1,0,True,middle,7.21,,0.275,1.277,0.044,0.567,0.433,0,1
349,3,14,6,36,14,0,0,True,middle,7.13,,0.278,1.255,0.038,0.504,0.57,0,0
350,3,15,1,41,8,1,0,True,death,7.12,,0.281,1.332,0.057,0.569,0.44,0,1
351,3,15,2,36,8,4,0,True,death,7.3,,0.284,1.31,0.05,0.656,0.472,1,4
352,3,15,3,32,8,1,0,True,death,7.29,,0.313,1.457,0.065,0.769,0.466,0,1
353,3,15,4,41,8,0,0,True,death,7.21,,0.316,1.317,0.059,0.585,0.476,0,0
354,3,15,5,41,8,0,0,True,death,7.14,,0.318,1.316,0.059,0.586,0.507,1,0
355,3,15,6,33,8,4,0,True,death,7.31,,0.347,1.158,0.06,0.649,0.515,0,4
356,3,16,1,32,12,0,1,False,death,7.38,,0.35,1.68,0.006,0.786,0.655,0,1
357,3,16,1,32,12,0,1,True,death,7.36,,0.35,1.68,0.044,0.786,0.663,0,1
358,3,16,2,33,12,6,0,True,death,7.65,,0.353,1.393,0.038,0.652,0.505,0,6
359,3,16,3,33,12,4,0,True,death,7.82,,0.356,1.392,0.038,0.653,0.581,0,4
360,3,16,4,33,12,1,0,True,death,7.8,,0.359,1.391,0.038,0.504,0.549,0,1
361,3,16,5,32,12,0,0,True,death,7.72,,0.361,1.675,0.045,0.791,0.568,1,0
362,3,16,6,42,12,2,0,True,death,7.76,,0.39,1.534,0.045,0.697,0.58,0,2
363,3,17,1,33,12,2,0,True,death,7.81,,0.393,1.377,0.04,0.52,0.579,0,2
364,3,17,2,33,12,0,0,True,death,7.73,,0.396,1.375,0.04,0.521,0.574,0,0
365,3,17,3,33,12,6,0,True,death,8.0,,0.399,1.374,0.04,0.672,0.558,0,6
366,3,17,4,33,12,1,0,True,death,7.98,,0.402,1.373,0.04,0.524,0.597,0,1
367,3,17,5,42,12,0,0,True,death,7.91,,0.404,1.528,0.045,0.703,0.556,0,0
368,3,17,6,42,12,4,0,True,death,8.06,,0.407,1.527,0.045,0.855,0.589,0,4
369,3,18,1,33,14,1,0,True,death,8.04,,0.41,1.074,0.069,0.527,0.477,0,1
370,3,18,2,42,14,0,0,True,death,7.96,,0.413,1.229,0.074,0.707,0.484,0,0
371,3,18,3,42,14,0,0,True,death,7.89,,0.416,1.228,0.074,0.709,0.478,0,0
372,3,18,4,42,14,0,0,True,death,7.82,,0.419,1.227,0.074,0.71,0.413,0,0
373,3,18,5,42,14,1,0,True,death,7.81,,0.421,1.226,0.074,0.711,0.362,0,1
374,3,18,6,33,14,0,0,True,death,7.74,,0.424,1.068,0.069,0.534,0.423,0,0
375,3,19,1,42,9,2,0,True,death,7.77,,0.427,1.223,0.075,0.714,0.382,0,2
376,3,19,2,42,9,1,0,True,death,7.76,,0.43,1.222,0.075,0.715,0.355,0,1
377,3,19,3,33,9,2,0,True,death,7.79,,0.433,1.064,0.07,0.538,0.415,0,2
378,3,19,4,33,9,1,0,True,death,7.78,,0.435,1.064,0.07,0.539,0.508,0,1
379,3,19,5,42,9,0,0,True,death,7.71,,0.438,1.219,0.075,0.719,0.431,0,0
380,3,19,6,42,9,0,0,True,death,7.65,,0.441,1.217,0.075,0.72,0.479,0,0
381,4,0,1,15,44,6,0,True,powerplay,36.0,7.46,0.22,1.462,0.04,0.799,0.539,0,6
382,4,0,2,15,44,0,0,True,powerplay,18.0,7.53,0.216,1.463,0.04,0.647,0.555,0,0
383,4,0,3,15,44,0,0,True,powerplay,12.0,7.59,0.221,1.461,0.04,0.649,0.577,0,0
384,4,0,4,15,44,0,0,True,powerplay,9.0,7.66,0.225,1.46,0.04,0.651,0.603,0,0
385,4,0,5,15,44,1,0,True,powerplay,8.4,7.67,0.23,1.458,0.04,0.654,0.524,0,1
386,4,0,6,1,44,2,0,True,powerplay,9.0,7.63,0.233,1.364,0.043,0.576,0.591,0,2
387,4,1,1,15,38,0,0,True,powerplay,7.71,7.7,0.235,1.475,0.039,0.656,0.542,0,0
388,4,1,2,15,38,2,0,True,powerplay,8.25,7.66,0.24,1.472,0.039,0.658,0.62,0,2
389,4,1,3,15,38,1,0,True,powerplay,8.0,7.68,0.242,1.472,0.039,0.659,0.642,0,1
390,4,1,4,1,38,0,0,True,powerplay,7.2,7.75,0.245,1.378,0.042,0.582,0.528,0,0
391,4,1,5,1,38,0,0,True,powerplay,6.55,7.82,0.25,1.376,0.042,0.584,0.575,0,0
392,4,1,6,1,38,0,0,True,powerplay,6.0,7.89,0.255,1.374,0.042,0.586,0.595,0,0
393,4,2,1,15,40,1,0,True,powerplay,6.0,7.91,0.259,1.588,0.028,0.667,0.58,0,1
394,4,2,2,1,40,0,1,False,powerplay,6.46,7.85,0.263,1.494,0.006,0.59,0.572,0,1
395,4,2,2,1,40,2,0,True,powerplay,6.86,7.81,0.261,1.495,0.031,0.589,0.588,0,2
396,4,2,3,1,40,2,0,True,powerplay,7.2,7.77,0.263,1.494,0.031,0.59,0.526,0,2
397,4,2,4,1,40,1,0,True,powerplay,7.12,7.79,0.264,1.494,0.031,0.59,0.589,0,1
398,4,2,5,15,40,4,0,True,powerplay,8.12,7.63,0.268,1.585,0.028,0.821,0.56,0,4
399,4,2,6,15,40,3,0,True,powerplay,8.67,7.53,0.266,1.585,0.028,0.67,0.592,0,3
400,4,3,1,15,37,1,0,True,powerplay,8.53,7.54,0.266,1.633,0.024,0.67,0.646,0,1
401,4,3,2,1,37,0,1,True,powerplay,8.4,7.56,0.269,1.539,0.026,0.592,0.621,0,1
402,4,3,3,15,37,0,0,True,powerplay,8.0,7.64,0.273,1.63,0.024,0.673,0.645,0,0
403,4,3,4,15,37,1,0,True,powerplay,7.91,7.65,0.278,1.628,0.024,0.675,0.67,0,1
404,4,3,5,1,37,0,0,True,powerplay,7.57,7.73,0.281,1.534,0.027,0.598,0.537,0,0
405,4,3,6,1,37,1,0,True,powerplay,7.5,7.75,0.286,1.532,0.027,0.6,0.622,0,1
406,4,4,1,1,39,1,0,True,powerplay,7.44,7.77,0.289,1.55,0.026,0.601,0.637,0,1
407,4,4,2,15,39,1,0,True,powerplay,7.38,7.79,0.293,1.641,0.023,0.682,0.662,0,1
408,4,4,3,1,39,1,0,True,powerplay,7.33,7.81,0.296,1.547,0.026,0.605,0.695,0,1
409,4,4,4,15,39,1,0,True,powerplay,7.29,7.83,0.3,1.638,0.023,0.685,0.563,0,1
410,4,4,5,1,39,1,0,True,powerplay,7.24,7.85,0.303,1.544,0.026,0.608,0.573,0,1
411,4,4,6,15,39,0,0,True,powerplay,7.0,7.93,0.306,1.635,0.024,0.688,0.568,1,0
412,4,5,1,1,42,1,0,True,powerplay,6.97,7.96,0.338,1.577,0.023,0.624,0.632,0,1
413,4,5,2,6,42,4,0,True,powerplay,7.5,7.77,0.341,1.733,0.027,0.968,0.671,0,4
414,4,5,3,6,42,0,0,True,powerplay,7.27,7.86,0.339,1.734,0.027,0.817,0.633,0,0
415,4,5,4,6,42,0,0,True,powerplay,7.06,7.95,0.344,1.732,0.027,0.819,0.561,0,0
416,4,5,5,6,42,1,0,True,powerplay,7.03,7.98,0.349,1.729,0.027,0.821,0.694,0,1
417,4,5,6,1,42,1,0,True,powerplay,7.0,8.0,0.353,1.571,0.024,0.63,0.696,0,1
418,4,6,1,1,44,1,0,True,middle,6.97,8.02,0.357,1.312,0.049,0.632,0.584,0,1
419,4,6,2,6,44,0,0,True,middle,6.79,8.12,0.36,1.468,0.052,0.826,0.511,0,0
420,4,6,3,6,44,1,0,True,middle,6.77,8.15,0.366,1.465,0.053,0.829,0.591,0,1
421,4,6,4,1,44,0,0,True,middle,6.6,8.25,0.369,1.307,0.049,0.637,0.524,0,0
422,4,6,5,1,44,4,0,True,middle,7.02,8.05,0.375,1.304,0.049,0.79,0.549,0,4
423,4,6,6,1,44,2,0,True,middle,7.14,8.0,0.372,1.306,0.049,0.639,0.558,0,2
424,4,7,1,6,38,0,1,False,middle,7.29,7.92,0.374,1.481,0.008,0.833,0.492,0,1
425,4,7,1,6,38,4,0,True,middle,7.67,7.71,0.371,1.482,0.051,0.981,0.518,0,4
426,4,7,2,6,38,0,1,False,middle,7.81,7.64,0.368,1.483,0.006,0.83,0.565,0,1
427,4,7,2,6,38,1,0,True,middle,7.77,7.66,0.366,1.484,0.051,0.829,0.457,0,1
428,4,7,3,1,38,1,0,True,middle,7.73,7.68,0.37,1.326,0.047,0.638,0.474,0,1
429,4,7,4,6,38,0,0,True,middle,7.57,7.78,0.373,1.481,0.051,0.832,0.598,0,0
430,4,7,5,6,38,4,0,True,middle,7.91,7.56,0.379,1.479,0.051,0.985,0.492,0,4
431,4,7,6,6,38,4,0,True,middle,8.25,7.33,0.375,1.48,0.051,0.983,0.565,0,4
432,4,8,1,1,40,1,0,True,middle,8.2,7.35,0.371,1.449,0.036,0.638,0.529,0,1
433,4,8,2,6,40,0,1,False,middle,8.33,7.27,0.375,1.604,0.006,0.833,0.647,0,1
434,4,8,2,6,40,1,0,True,middle,8.28,7.29,0.373,1.605,0.039,0.832,0.513,0,1
435,4,8,3,1,40,1,0,True,middle,8.24,7.3,0.376,1.447,0.036,0.641,0.536,0,1
436,4,8,4,6,40,6,0,True,middle,8.77,6.88,0.379,1.603,0.04,0.985,0.582,0,6
437,4,8,5,6,40,1,0,True,middle,8.72,6.9,0.37,1.606,0.039,0.831,0.594,0,1
438,4,8,6,1,40,2,0,True,middle,8.78,6.82,0.373,1.448,0.036,0.639,0.624,0,2
439,4,9,1,6,37,1,0,True,middle,8.73,6.83,0.374,1.652,0.035,0.833,0.682,0,1
440,4,9,2,1,37,0,0,True,middle,8.57,6.94,0.377,1.494,0.031,0.641,0.678,0,0
441,4,9,3,1,37,1,0,True,middle,8.53,6.95,0.383,1.492,0.032,0.644,0.66,0,1
442,4,9,4,6,37,2,0,True,middle,8.59,6.87,0.386,1.647,0.035,0.838,0.577,0,2
443,4,9,5,6,37,3,0,True,middle,8.75,6.69,0.387,1.647,0.035,0.838,0.526,0,3
444,4,9,6,1,37,0,1,False,middle,8.85,6.59,0.384,1.491,0.006,0.644,0.579,0,1
445,4,9,6,1,37,0,0,True,middle,8.7,6.7,0.381,1.492,0.032,0.643,0.572,0,0
446,4,10,1,6,39,1,0,True,middle,8.66,6.71,0.387,1.666,0.034,0.838,0.671,0,1
447,4,10,2,1,39,0,1,False,middle,8.75,6.61,0.391,1.507,0.006,0.647,0.639,0,1
448,4,10,2,1,39,4,0,True,middle,9.0,6.31,0.388,1.509,0.03,0.796,0.667,0,4
449,4,10,3,1,39,2,0,True,middle,9.05,6.21,0.382,1.511,0.03,0.643,0.659,0,2
450,4,10,4,1,39,1,0,True,middle,9.0,6.21,0.382,1.511,0.03,0.643,0.604,0,1
451,4,10,5,6,39,4,0,True,middle,9.23,5.89,0.385,1.667,0.034,0.988,0.672,0,4
452,4,10,6,6,39,0,0,True,middle,9.09,6.0,0.378,1.67,0.033,0.834,0.546,0,0
453,4,11,1,1,42,4,0,True,middle,9.31,5.66,0.384,1.558,0.025,0.794,0.603,0,4
454,4,11,2,1,42,4,0,True,middle,9.53,5.31,0.378,1.56,0.025,0.792,0.714,0,4
455,4,11,3,1,42,4,0,True,middle,9.74,4.94,0.37,1.564,0.025,0.788,0.698,0,4
456,4,11,4,1,42,1,0,True,middle,9.69,4.92,0.363,1.567,0.024,0.635,0.713,0,1
457,4,11,5,6,42,0,0,True,middle,9.55,5.02,0.365,1.723,0.028,0.829,0.704,0,0
458,4,11,6,6,42,1,0,True,middle,9.5,5.0,0.371,1.72,0.028,0.831,0.557,0,1
459,4,12,1,6,44,1,0,True,middle,9.45,4.98,0.373,1.462,0.053,0.832,0.602,0,1
460,4,12,2,1,44,1,0,True,middle,9.41,4.96,0.375,1.304,0.049,0.64,0.532,0,1
461,4,12,3,6,44,1,0,True,middle,9.36,4.93,0.377,1.461,0.053,0.834,0.578,0,1
462,4,12,4,1,44,0,0,True,middle,9.24,5.05,0.379,1.303,0.05,0.642,0.507,0,0
463,4,12,5,1,44,0,0,True,middle,9.12,5.16,0.386,1.3,0.05,0.645,0.486,0,0
464,4,12,6,1,44,0,0,True,middle,9.0,5.29,0.392,1.297,0.05,0.648,0.591,0,0
465,4,13,1,6,38,4,0,True,middle,9.19,4.83,0.398,1.471,0.052,0.993,0.489,0,4
466,4,13,2,6,38,1,0,True,middle,9.15,4.8,0.388,1.475,0.052,0.839,0.528,0,1
467,4,13,3,1,38,2,0,True,middle,9.19,4.62,0.39,1.317,0.048,0.647,0.54,0,2
468,4,13,4,1,38,0,0,True,middle,9.07,4.74,0.388,1.318,0.048,0.646,0.501,0,0
469,4,13,5,1,38,0,2,True,middle,9.11,4.54,0.394,1.316,0.048,0.649,0.489,0,2
470,4,13,6,1,38,1,0,True,middle,9.07,4.5,0.391,1.317,0.048,0.647,0.545,0,1
471,4,14,1,1,40,0,0,True,middle,8.96,4.63,0.393,1.44,0.037,0.648,0.617,0,0
472,4,14,2,1,40,0,0,True,middle,8.86,4.76,0.399,1.437,0.037,0.651,0.629,0,0
473,4,14,3,1,40,4,0,True,middle,9.03,4.18,0.406,1.434,0.037,0.804,0.593,0,4
474,4,14,4,1,40,4,0,True,middle,9.2,3.56,0.392,1.44,0.037,0.798,0.608,0,4
475,4,14,5,1,40,0,0,True,middle,9.1,3.68,0.377,1.446,0.036,0.641,0.591,0,0
476,4,14,6,1,40,2,0,True,middle,9.13,3.4,0.383,1.444,0.036,0.644,0.587,0,2
477,4,15,1,6,37,4,0,True,death,9.3,2.69,0.378,1.651,0.053,0.984,0.574,0,4
478,4,15,2,6,37,0,0,True,death,9.2,2.79,0.361,1.658,0.052,0.827,0.583,0,0
479,4,15,3,6,37,4,0,True,death,9.35,2.0,0.366,1.656,0.052,0.979,0.66,0,4
480,4,15,4,6,37,1,0,True,death,9.32,1.85,0.347,1.664,0.052,0.82,0.571,0,1
481,4,15,5,1,37,2,0,True,death,9.35,1.44,0.345,1.508,0.048,0.627,0.641,0,2
482,4,15,6,1,37,0,0,True,death,9.25,1.5,0.336,1.511,0.048,0.623,0.547,0,0
483,4,16,1,6,37,1,0,True,death,9.22,1.3,0.341,1.666,0.051,0.818,0.551,0,1
484,4,16,2,1,37,1,0,True,death,9.18,1.09,0.338,1.51,0.048,0.624,0.608,0,1
485,4,16,3,6,37,4,0,True,death,9.33,0.0,0.335,1.669,0.051,0.965,0.611,0,4
486,5,0,1,60,7,4,0,True,powerplay,24.0,,0.0,1.359,0.034,0.571,0.545,0,4
487,5,0,2,60,7,0,2,True,powerplay,18.0,,0.003,1.358,0.034,0.423,0.521,0,2
488,5,0,3,60,7,0,0,True,powerplay,12.0,,0.006,1.357,0.034,0.424,0.454,0,0
489,5,0,4,60,7,6,0,True,powerplay,18.0,,0.009,1.356,0.034,0.575,0.45,0,6
490,5,0,5,60,7,1,0,True,powerplay,15.6,,0.011,1.355,0.034,0.426,0.471,0,1
491,5,0,6,46,7,1,0,True,powerplay,14.0,,0.014,1.356,0.035,0.471,0.528,0,1
492,5,1,1,46,9,1,0,True,powerplay,12.86,,0.017,1.393,0.031,0.472,0.466,0,1
493,5,1,2,60,9,1,0,True,powerplay,12.0,,0.02,1.389,0.031,0.43,0.525,0,1
494,5,1,3,46,9,1,0,True,powerplay,11.33,,0.023,1.39,0.032,0.475,0.427,0,1
495,5,1,4,60,9,1,0,True,powerplay,10.8,,0.026,1.387,0.031,0.433,0.505,0,1
496,5,1,5,46,9,1,0,True,powerplay,10.36,,0.028,1.388,0.032,0.477,0.485,0,1
497,5,1,6,60,9,1,0,True,powerplay,10.0,,0.031,1.384,0.032,0.435,0.443,0,1
498,5,2,1,60,14,0,0,True,powerplay,9.23,,0.034,1.383,0.032,0.437,0.57,0,0
499,5,2,2,60,14,4,0,True,powerplay,10.29,,0.037,1.382,0.032,0.588,0.576,0,4
500,5,2,3,60,14,1,0,True,powerplay,10.0,,0.04,1.381,0.032,0.439,0.45,0,1
501,5,2,4,46,14,1,0,True,powerplay,9.75,,0.043,1.382,0.033,0.484,0.453,0,1
502,5,2,5,60,14,1,0,True,powerplay,9.53,,0.045,1.379,0.032,0.442,0.555,0,1
503,5,2,6,46,14,1,0,True,powerplay,9.33,,0.048,1.38,0.033,0.486,0.457,0,1
504,5,3,1,46,8,4,0,True,powerplay,10.11,,0.051,1.435,0.028,0.637,0.573,0,4
505,5,3,2,46,8,6,0,True,powerplay,11.4,,0.054,1.434,0.028,0.639,0.448,0,6
506,5,3,3,46,8,0,0,True,powerplay,10.86,,0.057,1.433,0.028,0.49,0.53,0,0
507,5,3,4,46,8,4,0,True,powerplay,11.45,,0.059,1.432,0.028,0.641,0.431,0,4
508,5,3,5,46,8,0,0,True,powerplay,10.96,,0.062,1.431,0.028,0.492,0.463,0,0
509,5,3,6,46,8,0,1,True,powerplay,10.75,,0.065,1.43,0.028,0.494,0.47,0,1
510,5,4,1,46,10,1,0,True,powerplay,10.56,,0.068,1.438,0.027,0.495,0.562,0,1
511,5,4,2,60,10,0,0,True,powerplay,10.15,,0.071,1.434,0.027,0.453,0.569,0,0
512,5,4,3,60,10,6,0,True,powerplay,11.11,,0.074,1.433,0.027,0.605,0.478,0,6
513,5,4,4,60,10,4,0,True,powerplay,11.57,,0.077,1.432,0.027,0.606,0.568,0,4
514,5,4,5,60,10,1,0,True,powerplay,11.38,,0.079,1.431,0.027,0.457,0.497,0,1
515,5,4,6,46,10,1,0,True,powerplay,11.2,,0.082,1.432,0.028,0.501,0.439,0,1
516,5,5,1,46,12,2,0,True,powerplay,11.23,,0.085,1.659,0.006,0.503,0.555,0,2
517,5,5,2,46,12,0,1,True,powerplay,11.06,,0.088,1.658,0.006,0.504,0.66,0,1
518,5,5,3,60,12,3,0,True,powerplay,11.27,,0.091,1.654,0.006,0.462,0.695,0,3
519,5,5,4,46,12,1,0,True,powerplay,11.12,,0.094,1.655,0.007,0.507,0.579,0,1
520,5,5,5,60,12,4,0,True,powerplay,11.49,,0.096,1.652,0.006,0.615,0.606,0,4
521,5,5,6,60,12,1,0,True,powerplay,11.33,,0.099,1.651,0.007,0.466,0.647,0,1
522,5,6,1,60,7,0,0,True,middle,11.03,,0.102,1.317,0.039,0.467,0.499,0,0
523,5,6,2,60,7,1,0,True,middle,10.89,,0.105,1.315,0.039,0.469,0.448,0,1
524,5,6,3,46,7,0,0,True,middle,10.62,,0.108,1.316,0.039,0.513,0.523,0,0
525,5,6,4,46,7,1,0,True,middle,10.5,,0.111,1.315,0.039,0.514,0.511,0,1
526,5,6,5,60,7,1,0,True,middle,10.39,,0.113,1.312,0.039,0.472,0.447,0,1
527,5,6,6,46,7,1,0,True,middle,10.29,,0.116,1.313,0.04,0.516,0.527,0,1
528,5,7,1,46,9,4,0,True,middle,10.6,,0.119,1.35,0.036,0.668,0.396,0,4
529,5,7,2,46,9,0,0,True,middle,10.36,,0.122,1.348,0.036,0.519,0.423,0,0
530,5,7,3,46,9,1,0,True,middle,10.27,,0.125,1.347,0.036,0.521,0.394,0,1
531,5,7,4,60,9,0,0,True,middle,10.04,,0.128,1.344,0.036,0.479,0.492,0,0
532,5,7,5,60,9,1,0,True,middle,9.96,,0.13,1.343,0.036,0.48,0.422,0,1
533,5,7,6,46,9,1,0,True,middle,9.88,,0.133,1.344,0.037,0.524,0.519,0,1
